experiment_id,model_id,sample_name_abbreviation,time_point,rxn_id,dG_r_units,dG_r_lb_base,dG_r_ub_base,dG_r_lb,dG_r_ub,displacement_lb_base,displacement_lb,displacement_ub_base,displacement_ub,feasible_base,feasible,significant_stat,significant_bio
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ASPabcpp,kJ/mol,2997.81337170319,3042.7707682489,2998.58341958223,3043.34480892805,6.80383846137136e-12,9.17166320195976e-12,0.17658336711141,0.220613301243216,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,DCTPD,kJ/mol,-72.9487904661193,-45.8377286128172,-73.0817461949354,-46.2526775004289,5.17266738168273e-13,4.91271638917899e-13,1.90481393581025e-08,1.62168106239449e-08,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,E4PD_reverse,kJ/mol,-5.47543378350235,8.85969395408446,-5.80627129806561,9.41822276733073,0.0691584453466313,0.0858844541914401,53.7209249149711,47.2522717133143,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,CYTK1_reverse,kJ/mol,-17.1525428686297,-0.336709131432684,-18.5848772816758,-1.37693680649006,0.00129154609411253,0.000741090484020519,0.877587226678948,0.586261778614826,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SBTPD,kJ/mol,-3.44997333084473,3.63147713522048,-4.70785707439963,3.53001392339885,0.00994913235398393,0.00610840908935469,107.841093964413,103.680122754776,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,EX_fe2_LPAREN_e_RPAREN__reverse,kJ/mol,-93.2802478836261,-25.468076465267,-93.2802478836261,-25.468076465267,1.94724579071446e-16,1.94724579071446e-16,5.13545852703732e-05,5.13545852703732e-05,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,THRS,kJ/mol,-94.7675268505692,-84.9283786090992,-94.6002171053284,-85.3498925875547,6.42320505837924e-18,6.85378801837127e-18,8.45760893471855e-14,7.18215495067597e-14,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ALAALAr_reverse,kJ/mol,2.586366181039,36.1052904139811,2.01232550188745,35.3352425349409,2.72649472262632,2.18234175283052,1204971.63627369,893887.20270373,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,DPCOAK,kJ/mol,-12.0448053715111,-3.08672520228077,-11.5399991695423,-3.05206729834262,0.000354988367935774,0.000431752950569426,7.9667577034396,8.07455899582315,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,TAURabcpp,kJ/mol,-54.8643364496798,-9.90693990397043,-54.0942885706396,-9.33289922481887,2.17972578218667e-11,2.93829885297056e-11,0.565714956613416,0.706772365839002,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,DURADx,kJ/mol,110.701229243722,117.259778066559,107.93815844328,108.60575272843,1.67310113801049e+17,7.42326311205934e+16,1.480649905204e+21,3.98541214937698e+19,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GSPMDS,kJ/mol,-743.019061147874,-736.224712129033,-742.935718706911,-735.001962905403,1.60340029304814e-45,2.57621186417042e-45,3.03300307206079e-45,3.13263409142536e-45,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,DDPA,kJ/mol,-138.223055369307,-137.863459537803,-138.912098935117,-138.42310410575,3.89566220613249e-24,3.13562439646362e-24,8.12795158754379e-24,6.22200030315255e-24,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SUCCt2_2pp,kJ/mol,-74.5949417715628,-8.11240199239057,-72.6565929801424,-6.42605028852262,86.3901255139991,183.200837809074,13604464048238.3,26163905636260.1,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PTAr_reverse,kJ/mol,-1.48821273102617,16.4655572174424,-1.20685232965034,16.3699853130999,0.561500449731417,0.626235656957592,593.178785442104,571.595844194416,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,MDH_reverse,kJ/mol,-13.5987811147844,-3.31560822205715,-12.1785406644745,-3.03775475657005,0.000194306889234484,0.000337046611967567,7.29008086755599,8.11950174290579,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,EX_for_LPAREN_e_RPAREN_,kJ/mol,325.991726434333,388.802711799802,328.960759174598,391.771744540067,2.68811714181614e+46,2.68811714181614e+46,2.68811714181613e+58,2.68811714181613e+58,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,MNtex_reverse,kJ/mol,-6111.3599,-6111.3599,-6914.597525,-6914.597525,1.0,1.0,1.0,1.0,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NTD9,kJ/mol,2027.55269145907,2039.10735060978,2028.44056630489,2037.25367548347,1.54573824276791e+37,2.1810964861585e+37,8.01742500800545e+37,3.90690260609864e+37,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PPC,kJ/mol,-48.8136161973408,-31.7697744532566,-49.5026597631503,-32.3294190212036,6.00680270707638e-09,4.59824690905929e-09,4.45887852956097e-06,3.58895806626918e-06,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,RBK,kJ/mol,-43.1669674743223,-34.6171663355179,-42.4719101073252,-34.1601864920215,2.03475843134193e-09,2.66426121126367e-09,3.89777341145704e-05,4.65353196134773e-05,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,CBPS,kJ/mol,-70.1306385780691,-53.4309202861941,-67.2140617155939,-50.7381104618463,1.44100097380816e-12,4.09445911772299e-12,1.0731841824447e-09,3.32578476675413e-09,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,UDPGDC,kJ/mol,-3626.39863054285,-3609.23772678439,-3626.06779302829,-3609.79625559763,3.28682766176296e-50,3.73678165353191e-50,5.68512970047868e-50,4.57794993728041e-50,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GLUSy,kJ/mol,-19.5256027386247,-11.5857755872389,-17.7884813969615,-10.4955062626634,0.000424155880989432,0.000647369734089799,0.0135703010359189,0.0266171416141199,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SULabcpp,kJ/mol,6051.59545168943,6098.49425404158,6052.36549956847,6099.06829472074,3.25917903489243e-12,4.39341595080972e-12,0.179590037541467,0.224369665730855,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NTD2,kJ/mol,485.931970397244,495.039676312652,485.932449656774,494.462112723369,2.60769853592667e+38,2.60818325118942e+38,5.23639118034435e+38,4.18559151983176e+38,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,OAADC,kJ/mol,-39.1650422807204,-23.021333348103,-38.5515771889179,-24.224459498806,2.53331546214849e-07,3.2137431822194e-07,0.000132638039030682,8.31827857176871e-05,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,EX_mn2_LPAREN_e_RPAREN__reverse,kJ/mol,-93.2802478836581,-20.8840234253092,-93.2802478836581,-20.8840234253092,1.9472457906903e-16,1.9472457906903e-16,0.000303837349564982,0.000303837349564982,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ETOHtex,kJ/mol,-17.8036788911411,-17.8036788911411,0.0,0.0,0.00100332896162445,1.0,0.00100332896162445,1.0,True,True,True,True
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,EX_pi_LPAREN_e_RPAREN__reverse,kJ/mol,-1069.74276200747,-1061.30475276358,-1073.09505997074,-1064.65705072685,1.78194689713698e-46,1.78194689713698e-46,1.78194689713698e-46,1.78194689713698e-46,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ALDD2x,kJ/mol,-84.0593531950194,-74.2084559406906,-83.7285156804562,-74.7669847539369,6.95721584790845e-15,7.90963178342651e-15,3.17363790043181e-13,2.55557149839682e-13,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,CINNDO,kJ/mol,-221.944493592,-213.791369618785,-222.275331106563,-213.232840805539,2.96858432447067e-37,3.68653811042973e-37,1.7001523368764e-36,1.49543330281944e-36,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ALATA_L,kJ/mol,11.6368771541627,27.5085756438849,10.537953310927,25.0876226600105,91.1848641930071,59.5440311936286,42962.4107233607,16801.3213790508,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GNK,kJ/mol,-26.4980528562544,-18.2295952603076,-24.3694930207084,-16.2123220215392,1.30601636214441e-06,2.98159028533597e-06,0.0224319746600789,0.0490482573963268,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NTPP3,kJ/mol,-243.885549629533,-235.013003287687,-243.49129770069,-234.082591828091,8.39381505954537e-42,9.7804910055599e-42,2.62001680500219e-40,3.75843605373958e-40,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,G3PIabcpp,kJ/mol,3044.57450284311,3053.05385225442,3045.14854352226,3053.82390013346,0.0134766672963433,0.016836988163936,0.361163299720915,0.486852850013289,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,AGPR,kJ/mol,45.0617615140677,45.5729735187189,43.8753088434052,43.9230293253724,38855848.8024194,24526183.4937189,47375791.5734008,24984301.9724528,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GK1_reverse,kJ/mol,-8.11322361474318,-8.057370864082,-9.54270367862845,-9.20993570145509,0.043007386991979,0.024705015032993,0.043949098251724,0.0281080712887723,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,LIPAabctex,kJ/mol,18865.9864590229,18874.4658084342,20676.8828520336,20685.5582086448,6.26303517529068e+37,5.38065331262597e-12,6.36425399149413e+37,1.55585213618969e-10,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,METAT,kJ/mol,-581.90750654793,-557.9363365812,-581.971896791885,-557.542222444162,6.67684521220433e-50,6.51218129457941e-50,4.27269205612442e-47,4.97828376131633e-47,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NH4tex,kJ/mol,-3870.71190929474,-3870.71190929474,-3457.2987625,-3457.2987625,0.0103171031544268,1.0,0.0103171031544268,1.0,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PGK,kJ/mol,2.52500506965193,2.7410678171251,2.27732620808573,2.72797176662552,2.66237981877456,2.418550106791,2.89507648250128,2.88041032979021,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ARGabcpp,kJ/mol,-3088.24664011571,-3027.70699436855,-3088.20336669294,-3029.31802162341,1.24121758562364e-07,1.26222325799143e-07,1356624.216555,726314.693964914,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PFK,kJ/mol,-27.3090807299701,-19.1009920204517,-26.3965967845074,-17.7228833745629,2.30031319163933e-05,3.58256971276845e-05,0.00066323804031933,0.0010352642248025,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,XAND,kJ/mol,-420.59257141159,-419.179683401153,-420.261733897027,-419.738212214399,5.9222120031765e-48,6.73293991627371e-48,1.02434769377994e-47,8.24855844555028e-48,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NTD4,kJ/mol,480.534831372544,504.619331446452,481.00101836845,505.281617980458,1.14520099775529e+38,1.37214033287995e+38,7.65771939096702e+40,9.90020111892695e+40,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,CO2tex_reverse,kJ/mol,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,UACMAMO,kJ/mol,-48.0263247966371,-28.3245302879795,-47.3646497675106,-29.4415879144721,8.15157793944082e-09,1.05361819709463e-08,1.69623288277245e-05,1.0998837912867e-05,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GLNS,kJ/mol,-27.4975925126331,-18.4236738023545,-27.8802586998602,-19.6181286273751,8.86344841327538e-07,7.64104522033414e-07,0.020805594607719,0.0130919987278774,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,FUMtex,kJ/mol,7711.89929644285,7711.89929644285,6914.597525,6914.597525,0.100060619782379,1.0,0.100060619782384,1.0,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PHETA1_reverse,kJ/mol,-16.8797076650669,-16.2461479252516,-13.78653209473,-13.3066907112382,0.00143569355556188,0.0047645839963701,0.00183555775927559,0.00573906996089892,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,CITt7pp,kJ/mol,16867.3798103514,16871.4761252015,16867.4906115735,16871.5912610584,0.00113083740329165,0.0011804882983324,0.00553752320134027,0.00579038091986348,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,FE3tex,kJ/mol,-11578.0668147818,-11578.0668147818,-10371.8962875,-10371.8962875,0.600726088011417,1.0,0.600726088011418,1.0,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ACALD_reverse,kJ/mol,-5.14009443242313,11.4007875056085,-5.37536004264385,11.6779559174789,0.136234677881556,0.124355050547354,83.2069738394641,92.6491377381093,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,MG2uabcpp,kJ/mol,-6170.96307739755,-6124.22554995796,-6170.19302951851,-6123.65150927881,3.4695249762027e-12,4.67696502984064e-12,0.179589758986624,0.224369317720143,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SERD_L,kJ/mol,-63.1339698793918,-36.7502618556044,-63.4173881697705,-35.6117190120178,2.32680663296553e-11,2.08461574089711e-11,6.4624154460266e-07,1.00496783944232e-06,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NDPK8,kJ/mol,2.22521731309568,2.45303241615974,1.89619667988162,2.03656271150754,2.3701658184273,2.08623845945137,2.58909586730459,2.20295119470095,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,O2tpp,kJ/mol,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,FUM_reverse,kJ/mol,9.36081055277252,17.9856925442323,9.60852534987159,17.9948479382234,37.7207060765222,40.7001064698039,1069.57690071959,1095.11377463974,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,TYRTA_reverse,kJ/mol,-25.772690453,-8.10900492870164,-23.6007975483538,-6.46847710853002,4.56325873597391e-05,0.000105943116612839,0.0430778066267733,0.0813873491883926,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GLYC3Pt6pp,kJ/mol,13822.3966723801,13892.9989813627,13822.4446862384,13893.2028410147,0.071613339797759,0.0729592879551025,55728444006.81,60313101092.2199,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,FUMt2_2pp,kJ/mol,-78.4802220572917,-12.072130560911,-77.6093550262369,-11.2157247837616,19.1466093227746,26.8389973573971,2929343987211.6,4083280087413.73,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NDPK6_reverse,kJ/mol,-29.5071540514517,-13.1328868106763,-30.5859090959106,-13.7603482658309,1.07226943933853e-05,7.05693804271196e-06,0.00613923372924837,0.00481321163575038,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SUCOAS_reverse,kJ/mol,-2.73145042597217,14.1309403310563,-1.82839119066343,14.7038685805594,0.346704718724091,0.492103082833557,239.87303414586,299.554583415723,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,H2tex,kJ/mol,-5.93455963038001,-5.93455963038001,0.0,0.0,0.100110842481545,1.0,0.100110842481545,1.0,True,True,True,True
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,MDH,kJ/mol,-5.12240102183451,22.036790358676,-5.4002544873216,20.6165499083662,0.13717268959943,0.12316026668431,5146.49791337675,2966.94867858879,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,RPI_reverse,kJ/mol,-0.0456986901692105,0.068006504894111,-0.890606815673781,-0.882897431932442,0.982433741673271,0.707947326506028,1.02672441336784,0.71006709379519,True,True,True,True
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,CRNDabcpp,kJ/mol,-28.1588181129674,16.7985784327411,-27.3887702339272,17.3726191118926,6.85862152762371e-07,9.24551149152305e-07,17800.5178983407,22238.9632819395,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PSP_L,kJ/mol,-39.1775025007545,-22.9003434405812,-39.7025802525386,-23.8200513009055,2.5211035321607e-07,2.0566258268174e-07,0.000139009866932961,9.73072672001339e-05,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NDPK6,kJ/mol,13.1328868106763,29.5071540514517,13.7603482658309,30.5859090959106,162.886777748146,207.761485610242,93260.1418368208,141704.517447585,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GTHS,kJ/mol,834.863340860592,867.63349486562,835.180687395042,868.69823378296,4.30727524920721e+42,4.87137112018019e+42,2.20519210231625e+48,3.33252493863456e+48,False,False,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NDPK2_reverse,kJ/mol,15.9430138037368,16.0141553215169,16.0833282190488,16.1716386750287,484.369799254923,511.457194176928,497.919293991288,529.276780276501,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,EX_ac_LPAREN_e_RPAREN_,kJ/mol,250.148743626844,317.579936845967,259.053845330975,326.485038550098,5.12567141624941e+40,1.62023693655302e+42,8.11073972486386e+54,2.56382413498682e+56,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,MCITL2,kJ/mol,-70.4561435999221,-56.0568163979991,-67.9043297166992,-55.5735908448341,8.78117427170761e-13,2.36231518271706e-12,5.6066163754002e-10,6.76218963785596e-10,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,MALTTTRabcpp,kJ/mol,48.9897839549975,93.9471805007065,49.7598318340377,94.521221179858,6758790.07200556,9110937.38411449,1.75414204098129e+17,2.19152614904119e+17,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,FUMt2_3pp,kJ/mol,-3177.20643963378,-3110.7983481374,-3176.33557260273,-3109.94194236025,19.1466093227746,26.8389973573971,2929343987211.6,4083280087413.73,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,F6Pt6_2pp,kJ/mol,21549.3676756451,21619.7367693225,21548.6683207148,21619.3044685961,2.47562958361547,1.88754758177692,1759907051973.15,1488264630909.41,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,MG2tex,kJ/mol,-7717.83515,-7717.83515,-6914.597525,-6914.597525,1.0,1.0,1.0,1.0,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,H2Otex_reverse,kJ/mol,5.93455963038002,5.93455963038002,0.0,0.0,9.98892802429822,1.0,9.98892802429822,1.0,False,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GLYC3Pabcpp,kJ/mol,6048.90940610921,6111.03236568043,6049.72746784655,6111.81026601165,1.15004599624464e-12,1.57941396427429e-12,23.227047029913,31.405856404978,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SUCOAS,kJ/mol,-14.1309403310563,2.73145042597217,-14.7038685805594,1.82839119066343,0.00416887210169664,0.00333828976541546,2.8842987879718,2.0320945649069,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ICDHyr,kJ/mol,-25.6739481596633,-17.1386851794937,-26.2214206535665,-18.0740660572016,4.74138923732019e-05,3.42566872115437e-05,0.0012985057284446,0.00101124611766709,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,EX_glc_LPAREN_e_RPAREN__reverse,kJ/mol,-465.855756826932,-378.174606133501,-501.462592154083,-413.781441460652,3.72007597602084e-59,3.72007597602084e-59,8.25949384966149e-46,8.25949384966149e-46,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,H2Otpp,kJ/mol,5.93455963038002,5.93455963038002,5.93455963038002,5.93455963038002,9.98892802429822,9.98892802429822,9.98892802429822,9.98892802429822,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,QULNS,kJ/mol,-227.405232783846,-211.346806664567,-227.611931917101,-211.352901551687,3.6469445778082e-39,3.6383346429697e-39,3.48295432323945e-36,3.21465819261387e-36,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,LYSabcpp,kJ/mol,-3086.82602905443,-3041.86863250872,-3086.05598117539,-3041.29459182957,2.15333751461125e-07,2.90272712326841e-07,5588.66279698086,6982.16015101359,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,UMPK_reverse,kJ/mol,-9.2527535101221,-8.80871761862852,-10.763333369398,-10.3720185965166,0.0276451865032533,0.0153887195218462,0.0328401832402895,0.0179105556783746,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NTD11,kJ/mol,-39.5424400643215,-34.2199612550223,-35.3504626608246,-33.7734452358271,2.18839969191884e-07,1.11212564240514e-06,1.72407747533259e-06,2.05003151310331e-06,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,GLCabcpp,kJ/mol,-30.2103580166975,22.7411853691896,-29.4403101376572,23.3152260483412,3.09534778693299e-07,4.17256928656692e-07,178363.865906984,222837.756035175,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PGK_reverse,kJ/mol,-2.7410678171251,-2.52500506965193,-2.72797176662552,-2.27732620808573,0.345414017917766,0.347172758567642,0.375603808648264,0.41347086305639,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,VALabcpp,kJ/mol,-43.0210603962047,1.93633614950474,-42.2510125171645,2.51037682865629,2.15321316841062e-09,2.90255950296422e-09,55.88340075167,69.817569605778,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,LEUabcpp,kJ/mol,-37.0916696131304,7.86572693257855,-36.3216217340902,8.4397676117301,2.1465220593462e-08,2.89353980046321e-08,557.097431060709,696.006115360093,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,R5PP,kJ/mol,-32.8665973099943,-15.8374467598779,-32.7495364743391,-15.7624562478348,2.91403641458051e-06,3.0493744834975e-06,0.00215081425769658,0.00221428269482138,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SGSAD,kJ/mol,-52.5109463862233,-42.6600491318946,-52.18010887166,-43.2185779451409,1.4319450037252e-09,1.6279727352413e-09,6.53203096540734e-08,5.25991706853802e-08,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,TYRTA,kJ/mol,8.10900492870164,25.772690453,6.46847710853002,23.6007975483538,23.2138095763327,12.2869218615934,21914.1639310657,9439.02758358921,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,CTBTabcpp,kJ/mol,-37.0552225269174,7.9021740187911,-36.2851746478772,8.47621469794265,2.17707754924746e-08,2.93472900034447e-08,565.027647689459,705.913680827109,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NTD7,kJ/mol,-47.3608163442198,-43.8860396609094,-47.6939857948653,-47.3437010708491,1.05518570988563e-08,9.27289537360188e-09,4.06034284444902e-08,1.06221275981459e-08,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,IMPC_reverse,kJ/mol,-1615.32140570645,-1606.5368055655,-1615.17021383804,-1606.44939053154,2.04764739355742e-44,2.17129796758221e-44,1.62909385486216e-41,1.68526749868252e-41,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,ENO_reverse,kJ/mol,-3.96731768209828,4.81896765882431,-4.44404253764309,4.35333988761042,0.214689473631097,0.178451053522948,6.48077670879733,5.4100892835532,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PRAIS,kJ/mol,1389.36467648462,1407.41003787959,1389.93871716378,1408.18008575863,3.47598452228633e+39,4.34269904961144e+39,3.53216096527924e+39,4.76139916204311e+39,False,False,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SSALx,kJ/mol,-506.894678496542,-499.549706089465,-505.514858518368,-497.532516871034,1.11126357020218e-48,1.89762804351446e-48,5.05872382473402e-46,1.10607071995812e-45,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,SULRi,kJ/mol,-57.3043926768445,-41.9620102030142,-53.7450346648572,-37.0121776229748,1.23111164654197e-10,8.39392756154826e-10,1.55208171171589e-07,6.17154448532701e-07,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,FE2tex,kJ/mol,-7717.83515,-7717.83515,-6914.597525,-6914.597525,1.0,1.0,1.0,1.0,True,True,True,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,G3PCabcpp,kJ/mol,-13.3224190370166,31.6349775086928,-12.5523711579764,32.2090181878444,0.000216288808314988,0.000291560141452634,5613449.85740055,7013127.70654702,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,G3PD2,kJ/mol,10.5274334067151,19.6475613969345,9.34382021724088,17.9556982324067,59.3016032848349,37.4729810042818,2037.55652750703,1057.20758463683,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,NTP3,kJ/mol,-52.7986909467057,-44.4856940816762,-51.9651205817138,-43.7259946830511,1.22013644442811e-09,1.638172296503e-09,3.37770615652984e-08,4.66675116754111e-08,True,True,False,False
ALEWt01,iJO1366_ALEWt_irreversible,OxicEvo03Glc,0,PUNP1,kJ/mol,-9.70500480487998,5.99682604699678,-10.1890937190114,7.70803678492049,0.0231979608010453,0.0192272819683074,10.233071467097,19.8707375737159,True,True,False,False
